DATA;HORA;MUSICA
12/08/2024;22:00;ANA CASTELA  SIMONE MENDES - NÃO VAI VER NUNCA
12/08/2024;22:00;MATHEUS E KAUAN - GREVE DE SONO
12/08/2024;22:00;CLAYTON E ROMÁRIO - MORENA
12/08/2024;22:00;JEFFERSON MORAES - PÉSSIMA HORA
12/08/2024;22:00;ANITTA  PEDRO SAMPAIO  DENNIS - JOGA PRA LUA
12/08/2024;22:00;GUSTAVO MIOTO - FIM DO MUNDO
12/08/2024;22:20;GUSTTAVO LIMA feat ANA CASTELA - CANUNDINHO
12/08/2024;22:20;HUMBERTO e RONALDO - PRETINHA GRUILHERME e BENUTO
12/08/2024;22:20;MARÍLIA MENDONÇA - LEÃO
12/08/2024;22:20;MARCOS e BELUTTI  NADOSN - COMO UM BEIJO
12/08/2024;22:20;HENRIQUE E JULIANO - A MAIOR SAUDADE
12/08/2024;22:20;Bruno Mars - Just The Way You Are
12/08/2024;22:20;ZÉ NETO e CRISTIANO - OI BALDE
12/08/2024;22:40;ISRAEL & RODOLFFO - CHEGOU UM ÁUDIO
12/08/2024;22:40;GUSTTAVO LIMA - PREFIRO NEM SABER
12/08/2024;22:40;MURILO HUFF feat MARI FERNANDEZ - MALÍCIA
12/08/2024;22:40;JORGE & MATEUS - ANTÔNIMOS
12/08/2024;22:40;JORGE E MATEUS - MEDIDA CERTA
12/08/2024;22:40;MARI FERNADEZ - SEM EXPLICAÇÃO
12/08/2024;22:40;JOÃO GOMES feat. MC RYAN SP - NÃO MANDA AUDIO
12/08/2024;23:00;LÉO SANTANA  ZÉ FELIPE - CAMA REPETIDA
12/08/2024;23:00;ZE NETO E CRISTIANO - ESTADO DECADENTE
12/08/2024;23:00;SIMONE MENDES - CASO SEM NOME
12/08/2024;23:00;MARI FERNANDEZ - AMOR IMPOSSIVEL
12/08/2024;23:00;MATHEUS E KAUAN - SOLTEIRO TAMBÉM AMAM
12/08/2024;23:00;GUSTAVO MIOTO  LEO SANTANA - ONDE TU VAI SENTAR
12/08/2024;23:00;GUSTAVO MIOTO e MC DON JUAN - QUANDO APAGA A LUZ
12/08/2024;23:20;MARILIA MENDONCA - SERENATA
12/08/2024;23:20;FELIPE ARAÚJO feat LUAN SANTANA - ÚLTIMA NOITE
12/08/2024;23:20;MARI FERNANDEZ feat. LUIZA SONZA - DEIXA EU VIVER
12/08/2024;23:20;IGUINHO e LULINHA - BEIJINHO DE MEL
12/08/2024;23:20;MARÍLIA MENDONÇA - VOCÊ NEM É TUDO ISSO ft. MAIARA E MA
12/08/2024;23:20;JOÃO GOMES - CORACAO VAQUEIRO
12/08/2024;23:20;WESLEY SAFADÃO - RUA
12/08/2024;23:40;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
12/08/2024;23:40;WESLEY SAFADÃO - ALÔ AMOR
12/08/2024;23:40;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
12/08/2024;23:40;JORGE & MATEUS - VOCÊ VAI SENTIR SAUDADE
12/08/2024;23:40;HENRIQUE E JULIANO - ATÉ A PRÓXIMA VIDA
12/08/2024;23:40;ANA CASTELA - ALERTA DE GOLPE
12/08/2024;23:40;NADSON O FERINHA - POSTA AÍ
13/08/2024;00:00;MATHEUS E KAUAN feat MAIARA E MARAISA - NÃO SEI SE TO S
13/08/2024;00:00;GUILHERME E BENUTO feat MAIARA E MARAISA - CORPO SEXY
13/08/2024;00:00;MATHEUS E KAUAN - SOLTO FOGUETE
13/08/2024;00:00;SIMONE MENDES - MULHER FODA
13/08/2024;00:00;JORGE E MATEUS - DO JEITO QUE TÁ NÃO DÁ
13/08/2024;00:00;MATHEUS E KAUAN - ESTABELECIMENTO
13/08/2024;00:00;MAIARA E MARAISA - MEDO BOBO
13/08/2024;00:20;ANAVITÓRIA  JORGE & MATEUS - GALERIA DO TEMPO
13/08/2024;00:20;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
13/08/2024;00:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
13/08/2024;00:20;MARÍLIA MENDONÇA - SUPERA
13/08/2024;00:20;MURILO HUFF - BOCA ENGANADA
13/08/2024;00:20;ISRAEL & RODOLFFO ft. HUGO e GUILHERME - AMOR NÃO DÁ EM
13/08/2024;00:20;ZÉ NETO E CRISTIANO - ALÔ AMBEV
13/08/2024;00:40;ANA CASTELA  ALOK  HUNGRIA - LUA
13/08/2024;00:40;HENRIQUE E JULIANO - CUIDA BEM DELA
13/08/2024;00:40;ISRAEL & RODOLFFO - GUARDANAPO BORRADO
13/08/2024;00:40;JORGE & MATEUS - O QUE É QUE EU FAÇO
13/08/2024;00:40;GUSTTAVO LIMA - OS CORAÇÕES NÃO SÃO IGUAIS
13/08/2024;00:40;THIAGUINHO - PÉ NA AREIA
13/08/2024;00:40;A7S feat ALOK - MONSTER
13/08/2024;01:00;FELIPE AMORIM - AMOR PARA RECOMEÇAR
13/08/2024;01:00;ZÉ NETO & CRISTIANO - UM MÊS E POUCO
13/08/2024;01:00;GUSTTAVO LIMA feat ANA CASTELA - CANUNDINHO
13/08/2024;01:00;JEFFERSON MORAES - PÉSSIMA HORA
13/08/2024;01:00;GUSTTAVO LIMA feat BRUNO E MARRONE - RELAÇÃO ERRADA
13/08/2024;01:00;HUGO E GUILHERME  MARÍLIA MENDONÇA - MAL FEITO
13/08/2024;01:00;JORGE E MATEUS - TODO SEU
13/08/2024;01:20;ALOK - HEAR ME NOW (REMIX)
13/08/2024;01:20;MATHEUS E KAUAN - CONSÓRCIO
13/08/2024;01:20;LAUANA PRADO - CHORADA
13/08/2024;01:20;MATHEUS E KAUAN - QUARTA CADEIRA
13/08/2024;01:20;HENRY FREITAS feat PEDRO SAMPAIO - BARULHO DO PRAZER
13/08/2024;01:20;IGUINHO E LULINHA - BOA MEMÓRIA (AMAR É DEIXAR IR)
13/08/2024;01:20;HENRY FREITAS - NÃO ERA VOCÊ
13/08/2024;01:40;ALOK feat BEBE REXHA - DEEP IN YOUR LOVE
13/08/2024;01:40;LÉO SANTANA feat LUDMILLA - ELA TERMINOU NO WHATSAPP
13/08/2024;01:40;SIMONE MENDES - MEU PRA SEMPRE NÃO ERA MEU
13/08/2024;01:40;MARILIA MENDONÇA - ATÉ O TEMPO PASSA
13/08/2024;01:40;MAIARA E MARAÍSA - AMANDO O INIMIGO
13/08/2024;01:40;MARI FERNANDEZ - A GENTE SE ENTREGA
13/08/2024;01:40;GUSTTAVO LIMA - ALÔ
13/08/2024;02:00;ANA CASTELA - SOLTEIRO FORÇADO
13/08/2024;02:00;HUMBERTO e RONALDO - PRETINHA GRUILHERME e BENUTO
13/08/2024;02:00;MATHEUS & KAUAN - SE AMASSE ELE
13/08/2024;02:00;NADSON O FERINHA - ENXOVAL
13/08/2024;02:00;JORGE & MATEUS - PRA SEMPRE COM VOCÊ
13/08/2024;02:00;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
13/08/2024;02:00;ZÉ NETO E CRISTIANO - INTERESSES DIFERENTES
13/08/2024;02:20;HENRIQUE E JULIANO - EU ME TRAÍ
13/08/2024;02:20;JORGE E MATEUS - MOLHANDO O VOLANTE
13/08/2024;02:20;MANU BAHTIDAO feat GUILHERME E BENUTO - TORRE EIFFEL
13/08/2024;02:20;ISRAEL & RODOLFFO feat. JORGE E MATEUS - PERDOOU NADA
13/08/2024;02:20;SORRISO MAROTO E FERRUGEM - ELA
13/08/2024;02:20;Bruno Mars - Just The Way You Are
13/08/2024;02:20;GEORGE HENRIQUE E RODRIGO feat GUILHERME E BENUTO - BEI
13/08/2024;02:40;MELIM - OUVI DIZER
13/08/2024;02:40;MATHEUS E KAUAN - SAUDADE INFALAMADA
13/08/2024;02:40;MARÍLIA MENDONÇA - TENTATIVAS
13/08/2024;02:40;DOCE ENCONTRO feat SORRISO MAROTO - GUERRA  AMOR E PAZ
13/08/2024;02:40;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
13/08/2024;02:40;SIMONE MENDES - DOIS FUGITIVOS
13/08/2024;02:40;GUSTTAVO LIMA  MARI FERNANDEZ - 30 CADEADOS
13/08/2024;03:00;WESLEY SAFADÃO - AMOR OU ESQUEMA
13/08/2024;03:00;ZÉ NETO E CRISTIANO - LONG NECK
13/08/2024;03:00;GUSTTAVO LIMA - SOLTEIRO FRUSTRADO
13/08/2024;03:00;CALCINHA PRETA - SEM EXPLICAÇÃO
13/08/2024;03:00;NADSON O FERINHA - TIVE QUE BATER PALMA
13/08/2024;03:00;HENRIQUE E JULIANO - ATÉ A PRÓXIMA VIDA
13/08/2024;03:00;ZÉ NETO e CRISTIANO - PÁTIO DO POSTO
13/08/2024;03:20;LUAN SANTANA - SOLTEIROU
13/08/2024;03:20;LAUANA PRADO -TEMPEROL DE AMOR
13/08/2024;03:20;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
13/08/2024;03:20;MURILO HUFF - PRAIA
13/08/2024;03:20;MANU BAHTIDÃO  SIMONE MENDES - DAQUI PRA SEMPRE
13/08/2024;03:20;MANIM VAQUERIO - FORRÓ E DESMANTELO
13/08/2024;03:20;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
13/08/2024;03:40;SOLANGE ALMEIDA - SAUDADE NO MUDO
13/08/2024;03:40;JOÃO BOSCO & VINICIUS  GUSTAVO MIOTO - DOCINHO DE FEST
13/08/2024;03:40;ANA CASTELA  ALOK  HUNGRIA - LUA
13/08/2024;03:40;ISRAEL E RODOLFFO - GREVE DE BEIJO
13/08/2024;03:40;MARI FERNANDEZ - AMOR IMPOSSIVEL
13/08/2024;03:40;HUGO e GUILHERME - MAGICA
13/08/2024;03:40;WESLEY SAFADÃO - RUA
13/08/2024;04:00;MATHEUS & KAUAN  WESLEY SAFADÃO - TRÉGUA
13/08/2024;04:00;GUILHERME E BENUTO  WESLEY SAFADÃO - MILIONÁRIO
13/08/2024;04:00;SIMONE MENDES - ME ESQUECE POR ENQUANTO
13/08/2024;04:00;TRAVA VEIA - COLO DE MENINA
13/08/2024;04:00;JORGE & MATEUS - PAREDES
13/08/2024;04:00;LUAN SANTANA - EU SOU SENTIMENTAL
13/08/2024;04:00;ALOK - HEAR ME NOW (REMIX)
13/08/2024;04:20;JORGE E MATEUS - DO JEITO QUE TÁ NÃO DÁ
13/08/2024;04:20;ISRAEL & RODOLFFO - VOLTOU COM QUEM NÃO VOLTAVA
13/08/2024;04:20;IGUINHO E LULINHA - FORA DO COMUM
13/08/2024;04:20;MATHEUS E KAUAN - NEM DOEU
13/08/2024;04:20;MENOS É MAIS - LAPADA DELA
13/08/2024;04:20;MARÍLIA MENDONÇA - SUPERA
13/08/2024;04:20;ANAVITÓRIA  JORGE & MATEUS - GALERIA DO TEMPO
13/08/2024;04:40;HUGO E GUILHERME  MARÍLIA MENDONÇA - MAL FEITO
13/08/2024;04:40;MURILO HUFF - DEDO DO MEIO
13/08/2024;04:40;GUSTTAVO LIMA - TEMPO DE BEBER
13/08/2024;04:40;BRUNO ROSA feat CLAYTON E ROMÁRIO - CERVEJA E SOCORRO
13/08/2024;04:40;GUSTTAVO LIMA feat ANA CASTELA - CANUNDINHO
13/08/2024;04:40;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
13/08/2024;04:40;GUSTAVO MIOTO - VOLTANDO PRA MIM
13/08/2024;05:00;ZÉ NETO & CRISTIANO - UM MÊS E POUCO
13/08/2024;05:00;HENRIQUE E JULIANO - ARRANHÃO
13/08/2024;05:00;LUDMILLA feat MARI FERNANDEZ - FALTA DE MIM
13/08/2024;05:00;CLAYTON E ROMÁRIO - MORENA
13/08/2024;05:00;DILSINHO feat VITOR KLEY - CAFEINA
13/08/2024;05:00;MATHEUS & KAUAN - SER HUMANO OU ANJO
13/08/2024;05:00;A7S feat ALOK - MONSTER
13/08/2024;05:20;MAIARA e MARAISA - SURTOS
13/08/2024;05:20;MARI FERNADEZ - SEM EXPLICAÇÃO
13/08/2024;05:20;JORGE E MATEUS - PARADGIMAS
13/08/2024;05:20;MARI FERNANDEZ - PAGINA DE EX
13/08/2024;05:20;MATHEUS E KAUAN - IMAGINA A SENTADA
13/08/2024;05:20;GEORGE HENRIQUE E RODRIGO feat GUILHERME E BENUTO - BEI
13/08/2024;05:20;GUILHERME E BENUTO ft. MATHEUS & KAUAN - ESSE B.O É MEU
13/08/2024;05:40;SIMONE MENDES - VOCÊ MERECEU
13/08/2024;05:40;MURILO HUFF  ERIC LAND - CURIOSA
13/08/2024;05:40;JORGE & MATEUS - NAMORANDO COM SAUDADE
13/08/2024;05:40;CALCINHA PRETA  MAIARA E MARAISA - RELÓGIO DE SAUDADE
13/08/2024;05:40;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
13/08/2024;05:40;MARILIA MENDONCA - SERENATA
13/08/2024;05:40;MATHEUS & KAUAN feat. MARI FERNANDEZ - NÃO VITALÍCIO
13/08/2024;06:00;GUSTTAVO LIMA - ENTREVISTA COM EX
13/08/2024;06:00;MAIARA E MARAÍSA - LIBERA ELA ft. DILSINHO
13/08/2024;06:00;HENRIQUE E JULIANO - SEM AMOR
13/08/2024;06:00;SOLANGE ALMEIDA - SAUDADE NO MUDO
13/08/2024;06:00;ANA CASTELA - SOLTEIRO FORÇADO
13/08/2024;06:00;MARI FERNANDEZ feat. LUIZA SONZA - DEIXA EU VIVER
13/08/2024;06:00;LUAN SANTANA - ME DESBLOQUEIA AÍ
13/08/2024;06:20;PRISCILA SENNA - FLORES QUE PLANTEI
13/08/2024;06:20;FELIPE ARAÚJO feat LUAN SANTANA - ÚLTIMA NOITE
13/08/2024;06:20;WESLEY SAFADÃO - AGORA É PRA VALER
13/08/2024;06:20;ISRAEL & RODOLFFO ft. HUGO e GUILHERME - AMOR NÃO DÁ EM
13/08/2024;06:20;MURILO HUFF - ANESTESIADO
13/08/2024;06:20;MATHEUS & KAUAN - SÓ TOCA QUEM SABE
13/08/2024;06:20;MARI FERNANDEZ - VAI DOER MAIS
13/08/2024;06:40;JORGE E MATEUS - 5 REGRAS
13/08/2024;06:40;LAUANA PRADO - SOFRIMENTO LIQUIDO
13/08/2024;06:40;ANA CASTELA  LUDMILA - DIA DE FLUXO
13/08/2024;06:40;JORGE & MATEUS - TEM QUE SORRIR
13/08/2024;06:40;GUSTTAVO LIMA feat BRUNO E MARRONE - RELAÇÃO ERRADA
13/08/2024;06:40;GUSTTAVO LIMA - TODO MUNDO ME AMA
13/08/2024;06:40;ANITTA  PEDRO SAMPAIO  DENNIS - JOGA PRA LUA
13/08/2024;07:00;MILANE HORA - PRIMEIRO EU SEGUNDO EU
13/08/2024;07:00;MATHEUS E KAUAN - É PROBLEMA
13/08/2024;07:00;LUAN SANTANA - EU SOU SENTIMENTAL
13/08/2024;07:00;ZÉ NETO E CRISTIANO - CADEIRA DE AÇO
13/08/2024;07:00;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
13/08/2024;07:00;HENRIQUE E JULIANO - A MAIOR SAUDADE
13/08/2024;07:00;LAUN SANTANA  KEVIN O CHRIS - PEGA ESCANDALOSO
13/08/2024;07:00;LUAN SANTANA feat ANA CASTELA - DEJA VU
13/08/2024;07:20;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
13/08/2024;07:20;MANU BAHTIDAO feat GUILHERME E BENUTO - TORRE EIFFEL
13/08/2024;07:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
13/08/2024;07:20;DIEGO FACO - GIN DE FRUTA (REMIX)
13/08/2024;07:20;ZÉ FELIPE - LUZ DO LUAR
13/08/2024;07:20;HUGO E GUILHERME  MARÍLIA MENDONÇA - MAL FEITO
13/08/2024;07:20;GUSTTAVO LIMA  MAIARA & MARAISA - OFICIALIZAR
13/08/2024;07:20;JORGE E MATEUS - TIJOLAO
13/08/2024;07:40;MARA PAVANELLY - NÃO PASSA DE EX
13/08/2024;07:40;MURILO HUFF - PINO DA GRANADA
13/08/2024;07:40;THIAGO - FICA
13/08/2024;07:40;JORGE & MATEUS - VOCÊ VAI SENTIR SAUDADE
13/08/2024;07:40;HENRIQUE CASTRO feat MARÍLIA MENDONÇA - EXPERIÊNCIA
13/08/2024;07:40;GUSTTAVO LIMA & WESLEY SAFADÃO - OI VIDA
13/08/2024;08:00;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
13/08/2024;08:00;MARÍLIA MENDONÇA - SUPERA
13/08/2024;08:00;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
13/08/2024;08:00;WESLEY SAFADÃO - DOIS LADOS
13/08/2024;08:00;CLAYTON E ROMÁRIO feat HUGO E GUILHERME - ME ESQUEÇA &
13/08/2024;08:00;GUSTTAVO LIMA - SOLTEIRO FRUSTRADO
13/08/2024;08:20;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
13/08/2024;08:20;IGUINHO E LULINHA - BOA MEMÓRIA (AMAR É DEIXAR IR)
13/08/2024;08:20;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
13/08/2024;08:20;MARI FERNANDEZ - DIZEM QUE SOU LOUCA
13/08/2024;08:20;ZÉ NETO E CRISTIANO feat ANA CASTELA - FOI INTENSO
13/08/2024;08:20;TRAIA VEIA e LUAN PEREIRA - WIFI
13/08/2024;08:40;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
13/08/2024;08:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
13/08/2024;08:40;MARILIA TAVARES - ÁGUA DE SAL
13/08/2024;08:40;MATHUES e KAUAN  MC LIVINHO - EFEITO DOMINO
13/08/2024;08:40;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
13/08/2024;08:40;THIAGO - FICA
13/08/2024;09:00;MILANE HORA - PRIMEIRO EU SEGUNDO EU
13/08/2024;09:00;LUAN SANTANA - EU SOU SENTIMENTAL
13/08/2024;09:00;FELIPE & RODRIGO - GOSTA DE RUA
13/08/2024;09:00;MARILIA MENDONÇA - ATÉ O TEMPO PASSA
13/08/2024;09:00;DILSINHO feat ANA CASTELA - PASSANDO A MÃO
13/08/2024;09:00;NATTAN e ANA CASTELA - PEGA CABULOSO
13/08/2024;09:00;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
13/08/2024;09:20;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
13/08/2024;09:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
13/08/2024;09:20;HENRIQUE CASTRO feat MARÍLIA MENDONÇA - EXPERIÊNCIA
13/08/2024;09:20;DOCE ENCONTRO feat SORRISO MAROTO - GUERRA  AMOR E PAZ
13/08/2024;09:20;MANIM VAQUERIO - FORRÓ E DESMANTELO
13/08/2024;09:20;MURILO HUFF - TE QUE PRA MIM - MEU DISFARCE
13/08/2024;09:40;MARA PAVANELLY - NÃO PASSA DE EX
13/08/2024;09:40;ISRAEL & RODOLFFO ft. HUGO e GUILHERME - AMOR NÃO DÁ EM
13/08/2024;09:40;THIAGO - FICA
13/08/2024;09:40;IGUINHO E LULINHA - FORA DO COMUM
13/08/2024;09:40;GRELO - SÓ FÉ
13/08/2024;09:40;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
13/08/2024;10:00;MATHEUS & KAUAN - CRONÔMETRO
13/08/2024;10:00;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
13/08/2024;10:00;LÉO SANTANA feat LUDMILLA - ELA TERMINOU NO WHATSAPP
13/08/2024;10:00;TRAIA VEIA e LUAN PEREIRA - WIFI
13/08/2024;10:00;LAUANA PRADO - SOMBRA DESCONHECIDA part. ZÉ NETO E CRIS
13/08/2024;10:00;GUSTTAVO LIMA - DIGA SIM PRA MIM
13/08/2024;10:20;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
13/08/2024;10:20;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
13/08/2024;10:20;HENRY FREITAS - MALUCA
13/08/2024;10:20;YASMIN SANTOS - NEM A PAU ft. SIMONE MENDES
13/08/2024;10:20;RAFA E PIPO MARQUES - ADEUS CABARÉ
13/08/2024;10:20;ZÉ NETO e CRISTIANO - DEU MORAL
13/08/2024;10:20;GUSTAVO MIOTO e MC DON JUAN - QUANDO APAGA A LUZ
13/08/2024;10:40;VITORIA FREITAS - OLHA NOS MEUS OLHOS
13/08/2024;10:40;FELIPE AMORIM - AMOR PARA RECOMEÇAR
13/08/2024;10:40;MARILIA TAVARES - ÁGUA DE SAL
13/08/2024;10:40;JEFFERSON MORAES - PÉSSIMA HORA
13/08/2024;10:40;NATTAN e ANA CASTELA - PEGA CABULOSO
13/08/2024;10:40;JONAS ESTICADO e MARI FERNANDEZ - SE VOCE TIVESSSE CUID
13/08/2024;11:00;CALCINHA PRETA - SEM EXPLICAÇÃO
13/08/2024;11:00;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
13/08/2024;11:00;JORGE E MATEUS - MEDIDA CERTA
13/08/2024;11:00;GUSTTAVO LIMA - DIGA SIM PRA MIM
13/08/2024;11:00;HUMBERTO e RONALDO - PRETINHA GRUILHERME e BENUTO
13/08/2024;11:00;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
13/08/2024;11:20;ZÉ NETO & CRISTIANO - UM MÊS E POUCO
13/08/2024;11:20;GUSTAVO MIOTO - VOLTANDO PRA MIM
13/08/2024;11:20;SOLANGE ALMEIDA - SAUDADE NO MUDO
13/08/2024;11:20;YASMIN SANTOS - NEM A PAU ft. SIMONE MENDES
13/08/2024;11:20;ZÉ NETO E CRISTIANO feat ANA CASTELA - FOI INTENSO
13/08/2024;11:20;MATHEUS & KAUAN - CRONÔMETRO
13/08/2024;11:40;WALISSON MAICON - UM COPO DE WHISKY
13/08/2024;11:40;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
13/08/2024;11:40;LUAN SANTANA - EU SOU SENTIMENTAL
13/08/2024;11:40;NADSON O FEINHA - SETE MILHÕES
13/08/2024;11:40;ISRAEL E RODOLFFO - GREVE DE BEIJO
13/08/2024;13:00;ISRAEL & RODOLFFO ft. HUGO e GUILHERME - AMOR NÃO DÁ EM
13/08/2024;13:00;HENRIQUE E JULIANO - TRAUMATIZEI
13/08/2024;13:00;ZE NETO E CRISTIANO - ESTADO DECADENTE
13/08/2024;13:00;MANIM VAQUERIO - FORRÓ E DESMANTELO
13/08/2024;13:00;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
13/08/2024;13:00;JOÃO GOMES feat. MC RYAN SP - NÃO MANDA AUDIO
13/08/2024;13:00;MAIARA e MARAISA - NARCISISTA
13/08/2024;13:20;MILANE HORA - PRIMEIRO EU SEGUNDO EU
13/08/2024;13:20;LUAN SANTANA - EU SOU SENTIMENTAL
13/08/2024;13:20;JORGE E MATEUS - MEDIDA CERTA
13/08/2024;13:20;NATTAN e ANA CASTELA - PEGA CABULOSO
13/08/2024;13:20;MATHEUS & KAUAN - CRONÔMETRO
13/08/2024;13:20;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
13/08/2024;13:20;ISRAEL E RODOLFFO - GREVE DE BEIJO
13/08/2024;13:40;MÁRCIA FELLIPE - A MULHER MAIS FODA DO BRASIL
13/08/2024;13:40;RAFA E PIPO MARQUES - ADEUS CABARÉ
13/08/2024;13:40;WALISSON MAICON - UM COPO DE WHISKY
13/08/2024;13:40;MURILO HUFF - MEU ANJO - É AMOR DEMAIS
13/08/2024;13:40;GUSTTAVO LIMA - DIGA SIM PRA MIM
13/08/2024;14:00;MARA PAVANELLY - NÃO PASSA DE EX
13/08/2024;14:00;MURILO HUFF - PRAIA
13/08/2024;14:00;THIAGO - FICA
13/08/2024;14:00;DIEGO E VICTOR HUGO - BEM MAIS QUE EU
13/08/2024;14:00;MANIM VAQUERIO - FORRÓ E DESMANTELO
13/08/2024;14:00;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
13/08/2024;14:00;SIMONE MENDES - CASO SEM NOME
13/08/2024;14:20;MATHEUS FERNANDES feat MATHEUS E KAUAN - TRIPLEX
13/08/2024;14:20;CLAYTON & ROMÁRIO part. LUAN SANTANA - MASTER NAMORANDO
13/08/2024;14:20;SORRISO MAROTO feat THIAGUINHO - PROMESSAS
13/08/2024;14:20;WESLEY SAFADÃO - SE VOCÊ DEIXAR
13/08/2024;14:20;GRELO - SÓ FÉ
13/08/2024;14:40;LUANZINHO ft. NATANZINHO LIMA - NÃO APAGUEI
13/08/2024;14:40;LAUANA PRADO - ME LEVA PRA CASA & ESCRITO NAS ESTRELAS
13/08/2024;14:40;THIAGO e SAMUEL  GUSTAVO MIOTO - CHAVE
13/08/2024;14:40;TRAIA VEIA e LUAN PEREIRA - WIFI
13/08/2024;14:40;HENRY FREITAS - MALUCA
13/08/2024;14:40;IGUINHO E LULINHA - FORA DO COMUM
13/08/2024;14:40;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
13/08/2024;15:00;VITORIA FREITAS - OLHA NOS MEUS OLHOS
13/08/2024;15:00;MARILIA TAVARES - ÁGUA DE SAL
13/08/2024;15:00;CALCINHA PRETA  MAIARA E MARAISA - RELÓGIO DE SAUDADE
13/08/2024;15:00;FELIPE & RODRIGO - GOSTA DE RUA
13/08/2024;15:00;MURILO HUFF feat GUSTAVO MIOTO - ME CAIU TÃO BEM
13/08/2024;15:00;DOCE ENCONTRO feat SORRISO MAROTO - GUERRA  AMOR E PAZ
13/08/2024;15:20;CALCINHA PRETA - SEM EXPLICAÇÃO
13/08/2024;15:20;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
13/08/2024;15:20;LUAN PEREIRA  MURILO HUFF - FALTA DE QUÊ
13/08/2024;15:20;GUSTTAVO LIMA - DIGA SIM PRA MIM
13/08/2024;15:20;GUSTTAVO LIMA - MORAR NESSE MOTEL
13/08/2024;15:40;GUSTTAVO LIMA - DIGA SIM PRA MIM
13/08/2024;15:40;HENRY FREITAS - MALUCA
13/08/2024;15:40;GUSTAVO MIOTO - VOLTANDO PRA MIM
13/08/2024;15:40;MENOS É MAIS feat XAND AVIÃO - MATADINHA DE SAUDADE
13/08/2024;15:40;BRUNO ROSA feat CLAYTON E ROMÁRIO - CERVEJA E SOCORRO
13/08/2024;15:40;HENRIQUE E JULIANO - BRIGA FEIA
13/08/2024;15:40;MARÍLIA MENDONÃ - FLOR E O BEIJA-FLOR
13/08/2024;16:00;WALISSON MAICON - UM COPO DE WHISKY
13/08/2024;16:00;ZÉ VAQUEIRO - EM BUSCA DA MINHA SORTE
13/08/2024;16:00;MURILO HUFF feat MARI FERNANDEZ - MALÍCIA
13/08/2024;16:00;MANU BAHTIDÃO  SIMONE MENDES - DAQUI PRA SEMPRE
13/08/2024;16:00;HENRIQUE CASTRO feat MARÍLIA MENDONÇA - EXPERIÊNCIA
13/08/2024;16:00;LAUANA PRADO - JEITO CARINHO & EU QUERO SÓ VOCÊ
13/08/2024;16:20;MARA PAVANELLY - NÃO PASSA DE EX
13/08/2024;16:20;HENRIQUE CASTRO feat MARÍLIA MENDONÇA - EXPERIÊNCIA
13/08/2024;16:20;PEDRO SAMPAIO - POCPOC
13/08/2024;16:20;SIMONE MENDES - MULHER FODA
13/08/2024;16:20;A7S feat ALOK - MONSTER
13/08/2024;16:20;ZÉ NETO E CRISTIANO - ESSES VÍCIOS
13/08/2024;16:20;ISRAEL E RODOLFFO - NÃO DEIXOU DE SE ESQUEMA
13/08/2024;16:40;CALCINHA PRETA - SEM EXPLICAÇÃO
13/08/2024;16:40;NATTAN e ANA CASTELA - PEGA CABULOSO
13/08/2024;16:40;MARI FERNANDEZ feat ZE FELIPE - LOUCO LOUCO
